RA,DEC,Redshift,Stella_mass,Fiber_mag_r
146.29987355754,-0.12000196909904501,0.0300930496305227,10.1863262091755,18.3246154785156
146.300910737744,0.0354886606206164,0.0212079994380474,9.19007711424635,18.1860256195068
145.647915733263,-0.77172777488098,0.0211050342768431,9.252808695435869,19.446912765502898
145.669169133769,-0.4210016535115179,0.0297500025480986,8.84827700947419,20.0298442840576
145.22988503810302,0.7625734116922378,0.046484149992465994,9.84429928171157,18.557237625122102
145.84748977394,0.6757138361691379,0.0260043237358332,9.62799277161349,18.3362770080566
145.826600977227,0.37310996825245096,0.021039729937911002,9.14030221996835,20.8538417816162
145.94781726476802,0.46529561716292,0.029782747849822003,10.069981395821301,18.5509185791016
146.842256456337,0.740813845011933,0.0197599343955517,9.03076589891465,19.2558326721191
147.192917079228,0.271926188046816,0.0197705719619989,9.060288163239461,17.556604385376
147.305526928593,0.217508077373874,0.0196395386010408,8.89566303722342,19.9746208190918
149.090211643806,-0.25142933787203897,0.0208542980253696,9.246828914868631,18.4722957611084
148.8799999702,-0.46724161504560097,0.0315840393304825,9.95816517438422,17.669330596923803
147.306301653705,1.17778921779939,0.0244274083524942,9.750510710316279,18.255649566650398
147.740308288249,0.863166853047961,0.0245301257818937,9.3605266351502,18.8386497497559
148.335213505551,0.720643957172634,0.0203029494732618,8.864602695619949,19.2522811889648
148.558950313817,0.638324876761269,0.0340646207332611,10.1692117242139,18.8322315216064
148.642992782003,0.6918544404717409,0.0339996255934238,8.90993740701349,20.7491512298584
150.01692233443,-0.5880814586363841,0.0453799180686474,9.8339487467078,18.8142318725586
150.470622899217,-0.125167283117085,0.0322080478072166,10.2713572814114,17.3726196289062
149.549298880782,1.0298153417184799,0.0274067092686892,9.3804965963204,18.3740272521973
149.70771700811,0.83665524122804,0.0136609207838774,8.86036112578534,19.8690013885498
151.642198296635,-0.8843151827057549,0.0427756272256374,9.69015539274473,18.683172225952102
151.220767697784,-0.0583172780080686,0.0209264885634184,9.609123724498868,19.4611511230469
150.647723660276,-0.06759515238524,0.0337536558508873,9.02611237970596,19.748012542724602
150.618391262889,0.8011846596394699,0.0440004095435143,9.72295025226158,19.7564105987549
151.163872613175,0.281515763442187,0.0211381688714027,9.59646534070983,18.699993133544897
151.078983877316,0.1204150007092,0.0213037747889757,9.41206510273474,19.557052612304698
151.654755035194,0.632637337133328,0.0206955801695585,9.61634072783483,18.3633861541748
151.480560218048,0.652199249174388,0.0205432344228029,8.83155030545308,19.1318473815918
151.892238055256,0.277246322323909,0.0328328274190426,10.191901085791098,17.9993000030518
151.664249992402,0.9080067175560841,0.0439175702631474,9.665073433937481,19.4849624633789
153.402012858449,-0.980443292621489,0.0472109392285347,10.000217978048099,18.795301437377898
153.448675481693,-0.9735900614864,0.0437066778540611,9.59233985939216,18.889959335327102
153.461185953643,-0.8555271737298,0.043208759278059,9.68843682558576,18.502178192138697
153.466787730831,-0.3735794339268279,0.0429624058306217,9.616505176612751,19.9069843292236
152.376903495128,-0.333876168169603,0.0450329892337322,10.518506690819802,17.8261184692383
152.77187019478998,1.2241049536107098,0.0325433053076267,10.2384499431497,20.823804855346697
154.892681077536,-1.00938685343953,0.0426516681909561,9.46064080437797,20.4913158416748
154.63552150601998,-0.9923532015179009,0.0486707352101803,10.7009572503604,17.4234352111816
154.985433991184,-0.38254523407603896,0.032691977918148,8.939839629060689,21.2029781341553
154.362797469359,-0.4956089022755589,0.032348271459341,10.1307165423894,17.977468490600604
153.971357190485,-0.769302131144579,0.0435322672128677,9.6539056846726,19.5552005767822
153.855951910187,-0.613295317907786,0.0433781296014786,9.49746307935765,19.161666870117198
154.228817404755,0.8864569487466659,0.0479890778660774,9.875959399268949,19.0753231048584
154.37434218328102,0.200567784514887,0.0206079762428999,8.956234678681911,19.8270282745361
154.60987312263399,0.270629314906852,0.045977920293808004,9.85394762104775,19.3074932098389
154.527832733888,0.099934008229657,0.0478372797369957,10.5946252666006,17.6275997161865
155.164244063852,0.00229638922139544,0.0527600310742855,10.6713037177277,-99.0
154.927951926487,0.9529671510863991,0.0525331571698189,10.1604056151767,-99.0
155.295931167732,0.0305792112155201,0.0534049235284328,10.2486879030575,-99.0
157.469371343566,-0.17439029029944503,0.0343077704310417,10.2802414142829,18.1471672058105
156.180045678789,-0.8803132665329421,0.0354269444942474,10.2497594679441,18.9099903106689
156.313172853796,0.8926340772279631,0.0221283212304115,9.04758945466079,19.29225730896
156.664785213572,1.03937312271966,0.0318832620978355,8.93580617262351,19.7609767913818
156.854240548333,1.24176398843801,0.0214496180415154,9.832934295627028,17.6072463989258
159.059562890497,-0.15903468259264902,0.0270691178739071,10.0099479710201,18.2432842254639
158.371120223515,-0.8604116158671821,0.0397966355085373,9.1429678832551,20.0969085693359
159.023430253328,-0.5188477146649401,0.0352304130792618,10.2884086217624,17.7427749633789
157.40450914241998,0.9511874146955609,0.0218880288302898,9.485169251397721,18.831722259521502
157.394575604949,0.805330214854756,0.0505292117595673,10.158294203371199,-99.0
160.634715409093,-0.69951683633175,0.0490868613123894,10.0669424694495,17.4565677642822
160.938248924016,-0.42325576587172903,0.0384674146771431,10.406187425205301,19.926683425903303
160.144343535126,-0.90942924811913,0.0383450239896774,10.3879050393011,17.0911655426025
159.928769687233,-0.707960408630863,0.0265481509268284,9.7118492907595,18.2196826934814
159.89378883403,-0.252950566488441,0.0188335943967104,8.97436932805556,18.558664321899396
159.606323078216,-0.0177712196099502,0.0190326701849699,9.1084329811085,20.2264709472656
159.592103868903,0.819848664474496,0.0504080578684807,10.1397551412357,-99.0
160.00304022413098,0.691698423225161,0.050578847527504,9.99796926639378,-99.0
160.700144850979,0.913222300102244,0.0392930507659912,9.093229742714529,19.955392837524396
162.20422015122298,-0.9873657446098689,0.0254966635257006,9.44293979034531,19.508468627929698
162.353626367905,-0.42988081959180696,0.0378639288246632,10.531132016189199,17.1932697296143
161.71529154173402,-0.108559553600187,0.0393724665045738,10.478197060045801,17.657394409179698
161.496832792609,0.0112334196142192,0.0376164242625237,9.069008155390279,20.4169845581055
160.849124980807,-1.0964086937872901,0.0256764926016331,9.33647577215134,19.2560749053955
160.889958007676,-1.0907109226994,0.0377391204237938,9.05697524936829,20.175729751586896
160.255041163262,0.6326214637941899,0.0215687528252602,9.49436478554552,19.069593429565398
161.667082949984,0.357558530226326,0.0255541633814573,9.295904404111381,19.7972316741943
162.040586579211,0.453974639920981,0.0383254177868366,9.076227494994221,20.2073726654053
162.35164671949101,0.23197907594209802,0.039055597037077,10.4833743190405,17.6523399353027
162.884308914716,0.257306291315627,0.0372669734060764,10.4594838404926,17.684036254882802
164.540992422777,-0.774714721625777,0.0209394656121731,9.83982705102114,18.7654800415039
163.802481068212,-0.21410517833357104,0.0374308489263058,9.05566664228028,19.9397201538086
163.263116992115,-0.22523871623231895,0.0506423451006413,10.7315798028657,-99.0
162.98348775031602,-0.41755094212244204,0.0474115535616875,10.0275996416774,18.9205951690674
162.250822160289,-0.7350462948128978,0.0391471087932587,9.42087573188658,19.164760589599602
162.258460526046,-0.7172360269758199,0.0254697687923908,9.36352108108125,19.6844425201416
162.513454848975,1.15790144614971,0.0386447161436081,10.480685555162301,17.558198928833
162.697999202771,0.482419647055957,0.0374751873314381,9.10347502397342,19.7507343292236
162.594973923222,0.23636928525815099,0.0387906767427921,10.3633227940749,18.145486831665
162.900986637736,0.17794730441575402,0.0371924452483654,9.0235396822048,20.057418823242198
162.969420504503,0.55399071279329,0.0186982825398445,8.907194851947288,20.4294452667236
163.608710228211,0.663744513084397,0.0368063934147358,10.4572849807465,17.046564102172898
163.550741930725,0.684608046329397,0.0420438498258591,9.752103181882301,18.995746612548803
164.31219255424,0.6067633382733321,0.0389114730060101,9.028551732290008,19.5829639434814
164.524964326922,0.41215968381491297,0.025316933169961003,9.86676958823725,17.2195892333984
166.406840227307,-0.84815562999912,0.0455135442316532,9.74116503723978,18.9583530426025
166.648237848745,-0.11589719035117801,0.0480866357684135,9.94295247065348,18.7832145690918
165.433127697308,-0.82429511701562,0.042701218277216006,9.43639219978489,20.7179393768311
165.194598041143,-0.397002488019537,0.0430308394134045,10.494802772819199,17.268560409545902
165.097494161458,-0.352593403981678,0.0426504909992218,9.16505415007324,19.9702262878418
165.14413550380698,-0.377386095997826,0.0433502122759819,9.58193214176054,19.5565795898438
164.644386288413,1.037220933103,0.0395417883992195,9.203283017676439,20.552827835083
164.13824090520902,0.545690418318195,0.0376562736928463,9.06346579200793,19.270786285400398
164.718611498402,1.1578595109986498,0.0406450927257538,9.52659927216299,19.077703475952102
165.150148555986,-0.0124376224474769,0.0375138632953167,10.386981955951999,17.746080398559602
166.638663228374,0.280007920978198,0.0416185036301613,10.517302286172699,17.4504566192627
168.04433105783198,-0.97924034777851,0.0143995461985469,8.873410629213751,18.4265441894531
168.366464785024,-0.0569310616898037,0.0387379750609398,10.418368043074599,17.5222148895264
168.24427613021402,0.009117132443189041,0.0399290844798088,9.45299441866948,19.1064395904541
168.130554352148,-0.686659533888458,0.0403313413262367,9.34709606555691,19.6209659576416
167.311743489906,-0.927952981401522,0.0281554330140352,10.0372131815874,17.2552165985107
167.362245146899,-0.724390142221359,0.0391148813068867,9.41470676888339,19.137620925903303
167.666608918468,-0.30553440273223803,0.0389562174677849,9.2180625580482,19.8185539245605
167.108901771225,-1.01924328426476,0.0380647443234921,9.0990880277235,20.4986724853516
166.69778320078998,-0.924170579244096,0.0375999882817268,10.467853560295499,17.120210647583
166.751958735732,0.172854070898164,0.0371376536786556,9.03174384495809,21.1687393188477
166.840793468964,0.47193695162200705,0.0432369075715542,9.74909638263249,18.4568157196045
167.170458667985,0.39176279691630295,0.0246831327676773,9.8611330077192,18.2640209197998
167.4940020464,0.18136735837862397,0.018974881619215,9.07573714088451,19.5292339324951
167.792137121065,0.6248278294257039,0.0244273040443659,9.74657341749552,19.7122364044189
167.658825906346,0.8912070909475891,0.0245147030800581,9.299663718391061,19.2252197265625
168.323793416849,0.29665038627497403,0.048458993434906,9.87741993250811,19.0096397399902
168.31584521953002,0.129862732305685,0.0400665588676929,9.29080081541641,19.5974044799805
170.188273161611,-0.148353061061544,0.0243038460612297,9.407419237891741,18.789722442627
169.619005790382,-0.83169250013273,0.0490664541721344,10.081598650645,18.402173995971697
168.981051363832,-0.773885606619205,0.0266057439148426,9.71345750068381,18.207866668701197
169.15824200554,-1.02759637283808,0.0264330040663481,10.0983483541972,17.2651195526123
169.087271187161,-0.562662413849409,0.0423819608986378,9.15170292980568,20.732376098632802
168.861497930614,-0.255439086021897,0.0271823387593031,9.64217934144669,19.5411262512207
168.7914411698,-1.08627927139847,0.0379088409245014,9.089534192196119,19.569391250610398
168.416208427847,0.821016368703683,0.0279322192072868,9.71260662466506,18.487239837646502
168.84219963576,0.115428680666364,0.0267307925969362,9.38731498465209,18.913021087646502
169.731654138872,0.08984940130222699,0.0191715881228447,9.069495634602859,19.6470222473145
